id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,sqft_per_bedroom,bath_per_bedroom,rooms_total,sqft_per_room,bathroom_ratio
9828702851,20150121T000000,730000,3,2.5,1860,1290,2.0,0,0,3,9,1240,620,2010,0,98122,47.6179,-122.301,1710,1525,465.0,0.625,5.5,286.15384615384613,0.38461538461538464
8123450300,20150306T000000,508000,3,1.75,1800,8462,1.0,0,0,3,8,1440,360,1978,0,98052,47.6623,-122.141,2210,8436,450.0,0.4375,4.75,313.04347826086956,0.30434782608695654
3832711040,20150424T000000,321000,5,2.75,3030,7000,1.0,0,0,4,7,1540,1490,1978,0,98032,47.3661,-122.28,1790,7330,505.0,0.4583333333333333,7.75,346.2857142857143,0.3142857142857143
4046400010,20150309T000000,535900,3,2.25,1880,10880,1.0,0,0,3,8,1480,400,1975,0,98008,47.5937,-122.116,2120,10240,470.0,0.5625,5.25,300.8,0.36
1442800150,20150120T000000,199950,3,3.0,1530,2132,2.0,0,0,3,8,1530,0,1993,0,98038,47.3746,-122.056,1530,3384,382.5,0.75,6.0,218.57142857142858,0.42857142857142855
2011400662,20141027T000000,306500,2,1.0,1390,19988,1.0,0,2,4,7,1390,0,1949,0,98198,47.3985,-122.321,2580,10490,463.3333333333333,0.3333333333333333,3.0,347.5,0.25
3586501135,20140606T000000,680000,3,2.25,2270,23900,1.0,0,0,3,9,1820,450,1975,0,98177,47.7506,-122.372,2520,28300,567.5,0.5625,5.25,363.2,0.36
1773100310,20150423T000000,464950,4,2.5,1640,6000,2.0,0,0,3,7,1640,0,2011,0,98106,47.559,-122.365,1640,4800,328.0,0.5,6.5,218.66666666666666,0.3333333333333333
7852130100,20150313T000000,459950,3,2.5,2340,4273,2.0,0,0,3,7,2340,0,2002,0,98065,47.5362,-121.878,2400,4624,585.0,0.625,5.5,360.0,0.38461538461538464
1250202115,20150120T000000,615000,3,1.75,1670,5100,1.0,0,2,5,7,990,680,1954,0,98144,47.5898,-122.291,2140,4452,417.5,0.4375,4.75,290.4347826086956,0.30434782608695654
952005224,20141105T000000,409000,2,1.0,890,3271,1.0,0,0,4,6,890,0,1918,0,98116,47.5631,-122.381,1190,5175,296.6666666666667,0.3333333333333333,3.0,222.5,0.25
832700170,20150421T000000,319000,2,1.5,1090,847,3.0,0,0,3,8,1090,0,2009,0,98133,47.7235,-122.352,1090,1118,363.3333333333333,0.5,3.5,242.22222222222223,0.3333333333333333
7974200510,20140814T000000,415000,2,1.0,1070,4500,1.0,0,0,3,7,1070,0,1937,0,98115,47.6802,-122.29,1320,4465,356.6666666666667,0.3333333333333333,3.0,267.5,0.25
8563010540,20140904T000000,606150,4,1.75,1770,9848,1.0,0,0,3,8,1370,400,1967,0,98008,47.6208,-122.099,2040,9587,354.0,0.35,5.75,262.22222222222223,0.25925925925925924
1323059143,20150423T000000,915000,4,4.5,5250,48352,2.0,0,0,3,10,5250,0,1998,0,98059,47.4858,-122.111,2500,48352,1050.0,0.9,8.5,552.6315789473684,0.47368421052631576
5315100394,20150218T000000,604000,3,1.0,1440,13824,1.0,0,0,4,7,1440,0,1957,0,98040,47.5872,-122.241,2540,12092,360.0,0.25,4.0,288.0,0.2
2525059134,20141016T000000,500000,2,1.5,1760,12000,1.0,0,0,4,7,1760,0,1964,0,98052,47.6288,-122.109,2200,12088,586.6666666666666,0.5,3.5,391.1111111111111,0.3333333333333333
6893300295,20140715T000000,445000,4,1.75,2430,13211,1.5,0,0,4,7,2430,0,1909,1978,98024,47.5245,-121.926,1330,10500,486.0,0.35,5.75,360.0,0.25925925925925924
1231000500,20140905T000000,275000,3,2.0,1380,3500,2.0,0,0,3,7,1380,0,1971,0,98118,47.5558,-122.27,1620,3900,345.0,0.5,5.0,230.0,0.3333333333333333
2652501470,20140521T000000,1220000,4,2.5,3240,3600,2.0,0,0,3,9,2060,1180,2008,0,98109,47.6405,-122.356,1820,3600,648.0,0.5,6.5,432.0,0.3333333333333333
2807100155,20140515T000000,240000,3,2.0,1400,6200,1.0,0,0,3,6,700,700,1948,0,98133,47.7634,-122.34,1410,7564,350.0,0.5,5.0,233.33333333333334,0.3333333333333333
3735901080,20150324T000000,645000,3,1.0,2270,4182,1.0,0,0,4,7,1170,1100,1946,0,98115,47.688,-122.32,1860,4080,567.5,0.25,4.0,454.0,0.2
9828201202,20150316T000000,622000,3,1.5,1650,3150,1.5,0,0,4,8,1650,0,1929,0,98122,47.6156,-122.297,1650,4500,412.5,0.375,4.5,300.0,0.2727272727272727
3158500290,20140919T000000,387990,4,2.5,2640,5595,2.0,0,0,3,8,2640,0,2011,0,98038,47.3551,-122.054,1840,5011,528.0,0.5,6.5,352.0,0.3333333333333333
8106300970,20141010T000000,490000,3,2.5,3080,7363,2.0,0,0,3,9,3080,0,2006,0,98055,47.4473,-122.205,2860,5273,770.0,0.625,5.5,473.84615384615387,0.38461538461538464
3626079032,20140730T000000,396400,4,2.5,2120,215186,2.0,0,0,2,7,2120,0,1983,0,98014,47.701,-121.857,2000,215186,424.0,0.5,6.5,282.6666666666667,0.3333333333333333
9521101455,20140723T000000,548000,2,1.0,1470,3864,1.0,0,0,4,7,1170,300,1916,0,98103,47.6638,-122.345,1570,3864,490.0,0.3333333333333333,3.0,367.5,0.25
5363200200,20150402T000000,932800,5,3.25,2980,7095,2.5,0,0,3,9,2980,0,1998,2007,98115,47.6919,-122.294,1670,7140,496.6666666666667,0.5416666666666666,8.25,322.1621621621622,0.35135135135135137
5452800310,20150420T000000,1328000,5,3.0,3340,10796,1.0,0,2,3,9,2120,1220,1964,1990,98040,47.5421,-122.229,3290,12955,556.6666666666666,0.5,8.0,371.1111111111111,0.3333333333333333
8079010230,20140603T000000,475000,3,2.5,2600,7210,2.0,0,0,3,8,2600,0,1989,0,98059,47.5123,-122.151,2350,7225,650.0,0.625,5.5,400.0,0.38461538461538464
1760650880,20150317T000000,327000,4,2.5,2110,3825,2.0,0,0,3,7,2110,0,2013,0,98042,47.359,-122.082,1950,3825,422.0,0.5,6.5,281.3333333333333,0.3333333333333333
3374300070,20140623T000000,334000,4,1.5,1150,9360,1.5,0,0,3,6,1150,0,1970,0,98034,47.7197,-122.173,1480,8155,230.0,0.3,5.5,176.92307692307693,0.23076923076923078
7830800339,20140728T000000,360000,4,2.5,2210,17715,2.0,0,0,3,8,2210,0,1997,0,98030,47.3818,-122.2,2210,16907,442.0,0.5,6.5,294.6666666666667,0.3333333333333333
3630060070,20141021T000000,472500,2,2.25,1700,2383,2.0,0,0,3,8,1700,0,2005,0,98029,47.547,-121.997,1700,2700,566.6666666666666,0.75,4.25,323.8095238095238,0.42857142857142855
6149700350,20141016T000000,343000,2,1.0,1230,7560,1.0,0,0,3,7,1230,0,1961,0,98133,47.7298,-122.34,1270,7560,410.0,0.3333333333333333,3.0,307.5,0.25
1995200200,20140506T000000,313950,3,1.0,1510,6083,1.0,0,0,4,6,860,650,1940,0,98115,47.6966,-122.324,1510,5712,377.5,0.25,4.0,302.0,0.2
8092501400,20150318T000000,209950,3,1.5,2290,9600,1.0,0,0,4,7,2290,0,1967,0,98042,47.3643,-122.111,1310,9600,572.5,0.375,4.5,416.3636363636364,0.2727272727272727
2324800070,20140610T000000,740000,3,2.5,3000,25341,2.0,0,0,3,9,3000,0,1995,0,98053,47.6724,-122.013,3000,32417,750.0,0.625,5.5,461.53846153846155,0.38461538461538464
2303900045,20140623T000000,1580000,4,2.5,4570,74487,2.0,0,4,5,12,4570,0,1948,1985,98177,47.7282,-122.372,3810,74487,914.0,0.5,6.5,609.3333333333334,0.3333333333333333
7878400043,20140805T000000,185000,3,1.75,1080,9262,1.0,0,0,3,7,1080,0,1968,0,98178,47.4883,-122.248,1090,9262,270.0,0.4375,4.75,187.82608695652175,0.30434782608695654
2770600795,20150302T000000,585000,4,1.75,2500,7000,1.0,0,0,3,7,1250,1250,1947,0,98199,47.648,-122.386,1680,7000,500.0,0.35,5.75,370.3703703703704,0.25925925925925924
5647900930,20141215T000000,195000,3,1.0,1070,22489,1.0,0,0,3,7,1070,0,1967,0,98001,47.3278,-122.262,1880,20250,267.5,0.25,4.0,214.0,0.2
1402950190,20140916T000000,321000,4,2.5,2430,5366,2.0,0,0,3,8,2430,0,2002,0,98092,47.3352,-122.19,2100,5414,486.0,0.5,6.5,324.0,0.3333333333333333
3754501205,20150429T000000,1085000,3,2.5,2840,7500,2.0,0,3,3,11,2840,0,1997,0,98034,47.7049,-122.224,2580,5918,710.0,0.625,5.5,436.9230769230769,0.38461538461538464
2267000730,20140701T000000,545000,3,2.5,1530,3210,1.5,0,0,5,7,1010,520,1928,0,98117,47.6913,-122.393,1330,4410,382.5,0.625,5.5,235.3846153846154,0.38461538461538464
4363700365,20140801T000000,429000,4,2.5,2100,7920,1.5,0,0,4,6,1400,700,1916,0,98126,47.5293,-122.371,1230,7920,420.0,0.5,6.5,280.0,0.3333333333333333
1450100070,20150430T000000,208000,3,1.0,990,7420,1.0,0,0,5,6,990,0,1960,0,98002,47.2898,-122.221,1010,7420,247.5,0.25,4.0,198.0,0.2
8101900100,20150328T000000,310000,3,1.0,1510,6000,1.0,0,0,3,8,1170,340,1953,0,98118,47.5168,-122.285,1125,6000,377.5,0.25,4.0,302.0,0.2
2414600255,20150403T000000,336750,4,2.25,1720,7803,1.0,0,0,3,8,1350,370,1955,0,98146,47.5119,-122.337,1720,7803,344.0,0.45,6.25,237.24137931034483,0.3103448275862069
9547200790,20140917T000000,518000,3,1.75,1830,4500,1.5,0,0,4,7,1830,0,1909,0,98115,47.676,-122.308,1830,4080,457.5,0.4375,4.75,318.2608695652174,0.30434782608695654
486000510,20140523T000000,1325000,4,3.0,3370,7920,1.0,0,3,3,10,1860,1510,1988,0,98117,47.6773,-122.403,2730,7380,674.0,0.6,7.0,421.25,0.375
2329720040,20140630T000000,515000,3,2.5,2600,4506,2.0,0,0,3,8,2600,0,2003,0,98028,47.7353,-122.222,2600,4658,650.0,0.625,5.5,400.0,0.38461538461538464
3205200240,20150430T000000,420000,4,1.75,1340,8400,1.0,0,0,5,7,1340,0,1967,0,98056,47.5382,-122.173,1980,8400,268.0,0.35,5.75,198.5185185185185,0.25925925925925924
7312400030,20150130T000000,442000,2,1.0,1410,5000,1.0,0,2,4,7,940,470,1918,0,98126,47.5531,-122.379,1450,5000,470.0,0.3333333333333333,3.0,352.5,0.25
272000320,20141105T000000,398000,3,1.5,1310,2996,2.0,0,0,3,7,1310,0,1998,0,98144,47.5879,-122.299,1310,2997,327.5,0.375,4.5,238.1818181818182,0.2727272727272727
3330500085,20140918T000000,366000,2,1.0,1210,3090,1.0,0,0,3,6,860,350,1926,0,98118,47.5532,-122.277,1210,3348,403.3333333333333,0.3333333333333333,3.0,302.5,0.25
3365900465,20150219T000000,170000,3,1.5,1370,10176,1.0,0,0,3,6,1370,0,1947,0,98168,47.4738,-122.263,1650,10176,342.5,0.375,4.5,249.0909090909091,0.2727272727272727
4219400580,20140612T000000,1688000,4,2.5,3000,7500,2.0,0,0,3,9,3000,0,1937,1994,98105,47.6571,-122.277,2580,5000,600.0,0.5,6.5,400.0,0.3333333333333333
2767601085,20150126T000000,733000,6,2.75,2730,5000,1.0,0,0,3,8,1780,950,1962,0,98107,47.6751,-122.38,2090,5000,390.0,0.39285714285714285,8.75,280.0,0.28205128205128205
1841400150,20150219T000000,346000,5,1.0,1790,30456,1.0,0,0,4,7,1350,440,1964,0,98030,47.3469,-122.195,2420,35647,298.3333333333333,0.16666666666666666,6.0,255.71428571428572,0.14285714285714285
4307330070,20140717T000000,419500,4,2.5,2550,7200,2.0,0,2,3,7,2550,0,2003,0,98056,47.4793,-122.18,2560,5715,510.0,0.5,6.5,340.0,0.3333333333333333
3800000160,20140709T000000,590000,3,2.5,2650,9380,1.0,0,0,5,8,1680,970,1975,0,98155,47.7756,-122.273,2310,9600,662.5,0.625,5.5,407.6923076923077,0.38461538461538464
2117700085,20140730T000000,375950,3,1.75,1480,7560,1.0,0,0,3,6,1100,380,1920,1985,98117,47.6985,-122.364,1510,7250,370.0,0.4375,4.75,257.39130434782606,0.30434782608695654
1771110720,20140521T000000,330000,3,1.0,1250,9126,1.0,0,0,3,7,1250,0,1969,0,98077,47.7554,-122.076,1440,10620,312.5,0.25,4.0,250.0,0.2
7697860130,20150106T000000,245000,3,2.0,1440,7008,1.0,0,0,3,7,1440,0,1985,0,98030,47.3702,-122.182,1680,7200,360.0,0.5,5.0,240.0,0.3333333333333333
3582750120,20140715T000000,409000,2,2.25,1640,2128,2.0,0,0,4,8,1640,0,1974,0,98028,47.753,-122.252,1640,2128,546.6666666666666,0.75,4.25,312.3809523809524,0.42857142857142855
6431500140,20141217T000000,880000,3,2.5,2870,5163,2.0,0,0,3,9,2870,0,2014,0,98103,47.6935,-122.352,1630,7995,717.5,0.625,5.5,441.53846153846155,0.38461538461538464
4083300510,20140505T000000,657100,4,1.0,1390,4240,1.0,0,0,3,7,1050,340,1924,0,98103,47.6596,-122.338,1810,4240,278.0,0.2,5.0,231.66666666666666,0.16666666666666666
5700004028,20150417T000000,2450000,4,4.25,4250,6552,2.0,0,3,4,10,2870,1380,2008,0,98144,47.5747,-122.283,3640,8841,850.0,0.85,8.25,459.4594594594595,0.4594594594594595
2877100235,20141222T000000,650000,5,2.0,2400,3500,1.5,0,0,3,8,1900,500,1911,0,98103,47.6762,-122.356,1520,4000,400.0,0.3333333333333333,7.0,300.0,0.25
7853220910,20140915T000000,485000,3,2.5,2270,7887,2.0,0,2,3,8,2270,0,2004,0,98065,47.5326,-121.855,2550,7133,567.5,0.625,5.5,349.2307692307692,0.38461538461538464
7338220120,20141015T000000,260000,4,2.5,2150,3721,2.0,0,0,3,8,2150,0,2006,0,98002,47.3363,-122.217,2150,3721,430.0,0.5,6.5,286.6666666666667,0.3333333333333333
9808100150,20150402T000000,3345000,5,3.75,5350,15360,1.0,0,1,3,11,3040,2310,2008,0,98004,47.648,-122.218,3740,15940,891.6666666666666,0.625,8.75,548.7179487179487,0.38461538461538464
8961970190,20140512T000000,647000,4,2.5,3040,6887,2.0,0,0,3,8,3040,0,1999,0,98074,47.6073,-122.015,2790,7196,608.0,0.5,6.5,405.3333333333333,0.3333333333333333
3131201865,20140617T000000,458000,4,1.5,1550,3000,1.5,0,0,3,7,1350,200,1918,0,98105,47.6604,-122.324,1710,5535,310.0,0.3,5.5,238.46153846153845,0.23076923076923078
5101402435,20150304T000000,539000,3,2.25,1540,5338,1.0,0,0,5,7,770,770,1954,0,98115,47.6942,-122.304,1680,6525,385.0,0.5625,5.25,246.4,0.36
7131300032,20150306T000000,235000,4,2.0,1540,9279,1.0,0,0,3,7,1540,0,1955,0,98118,47.5163,-122.268,1540,5110,308.0,0.4,6.0,220.0,0.2857142857142857
8079000190,20141028T000000,415000,4,2.5,2150,8173,2.0,0,0,3,8,2150,0,1987,0,98059,47.511,-122.153,2080,7620,430.0,0.5,6.5,286.6666666666667,0.3333333333333333
7802900504,20140625T000000,454000,3,1.0,1970,22144,1.0,0,0,4,7,1970,0,1970,0,98065,47.5234,-121.841,1970,13500,492.5,0.25,4.0,394.0,0.2
993000307,20140523T000000,360000,3,2.0,1270,1323,3.0,0,0,3,8,1270,0,2006,0,98103,47.6934,-122.342,1330,1323,317.5,0.5,5.0,211.66666666666666,0.3333333333333333
1775800860,20150428T000000,469500,3,2.25,1850,12000,1.0,0,0,4,7,1300,550,1977,0,98072,47.7408,-122.101,1580,12616,462.5,0.5625,5.25,296.0,0.36
7211300050,20140930T000000,472000,5,2.25,1780,7245,1.0,0,0,4,8,1330,450,1976,0,98052,47.6946,-122.12,1780,7653,296.6666666666667,0.375,7.25,215.75757575757575,0.2727272727272727
7853220740,20150407T000000,575000,4,2.5,2890,9775,2.0,0,2,3,8,2890,0,2004,0,98065,47.5339,-121.854,2640,7184,578.0,0.5,6.5,385.3333333333333,0.3333333333333333
472000055,20140514T000000,546000,3,1.75,2000,5000,1.0,0,0,4,7,1110,890,1921,0,98117,47.6859,-122.399,1750,5000,500.0,0.4375,4.75,347.82608695652175,0.30434782608695654
6752000330,20140815T000000,490000,3,1.75,1490,11360,1.0,0,0,3,8,1490,0,1975,0,98008,47.5896,-122.12,2350,10320,372.5,0.4375,4.75,259.1304347826087,0.30434782608695654
1972201964,20140725T000000,500000,3,2.25,1420,983,3.0,0,0,3,8,1420,0,2006,0,98103,47.6533,-122.346,1530,1280,355.0,0.5625,5.25,227.2,0.36
5309100295,20141017T000000,782000,4,1.75,1500,6820,1.5,0,0,5,7,1500,0,1905,0,98117,47.6794,-122.37,1360,4125,300.0,0.35,5.75,222.22222222222223,0.25925925925925924
125039025,20140611T000000,530000,3,1.75,1550,3680,1.0,0,0,3,7,1050,500,1927,0,98117,47.6817,-122.36,1560,4000,387.5,0.4375,4.75,269.5652173913044,0.30434782608695654
6149700197,20141106T000000,308625,2,2.0,1500,1408,3.0,0,0,3,7,1500,0,1999,0,98133,47.7293,-122.343,1500,1245,500.0,0.6666666666666666,4.0,300.0,0.4
824059293,20141028T000000,943500,3,2.25,2370,10890,2.0,0,0,4,7,2370,0,1980,0,98004,47.5827,-122.197,2370,9514,592.5,0.5625,5.25,379.2,0.36
3629700090,20140819T000000,635000,3,3.0,2230,1407,2.5,0,0,3,8,1850,380,2013,0,98027,47.5446,-122.017,2290,1407,557.5,0.75,6.0,318.57142857142856,0.42857142857142855
3163600076,20140730T000000,152275,1,1.0,1020,6871,1.0,0,0,3,6,1020,0,1937,1946,98146,47.5051,-122.338,1260,6933,510.0,0.5,2.0,340.0,0.3333333333333333
5101405338,20140821T000000,452000,3,1.75,1880,16239,1.0,0,0,3,7,880,1000,1922,0,98115,47.7004,-122.304,1260,7528,470.0,0.4375,4.75,326.95652173913044,0.30434782608695654
1776230190,20150408T000000,495000,4,3.5,3170,3858,2.0,0,0,3,8,2530,640,2008,0,98059,47.5049,-122.155,2640,3844,634.0,0.7,7.5,372.94117647058823,0.4117647058823529
7655900031,20150306T000000,240000,2,1.0,590,8717,1.0,0,0,3,6,590,0,1953,0,98133,47.7343,-122.335,1370,6760,196.66666666666666,0.3333333333333333,3.0,147.5,0.25
442000210,20150417T000000,625000,3,1.75,1840,5664,2.0,0,0,3,7,1270,570,1948,0,98115,47.6899,-122.283,1480,5664,460.0,0.4375,4.75,320.0,0.30434782608695654
257000263,20141021T000000,182200,4,1.0,1130,13927,1.5,0,0,3,6,1130,0,1929,0,98168,47.4939,-122.3,1800,8274,226.0,0.2,5.0,188.33333333333334,0.16666666666666666
8081650400,20140624T000000,236000,4,2.75,2000,5827,2.0,0,0,3,7,2000,0,1997,0,98038,47.3629,-122.026,1710,6929,400.0,0.55,6.75,258.06451612903226,0.3548387096774194
646910150,20150326T000000,183750,3,2.5,1770,3451,2.0,0,0,3,7,1770,0,2004,0,98055,47.4325,-122.197,1490,2138,442.5,0.625,5.5,272.3076923076923,0.38461538461538464
7784400185,20150421T000000,499000,3,1.75,2650,11774,1.0,0,1,3,8,2240,410,1952,0,98146,47.4909,-122.363,2650,10120,662.5,0.4375,4.75,460.8695652173913,0.30434782608695654
6154900070,20140611T000000,700000,3,2.75,2500,7378,1.0,0,0,5,7,1390,1110,1948,0,98177,47.7032,-122.37,2040,7140,625.0,0.6875,5.75,370.3703703703704,0.4074074074074074
1426300842,20150428T000000,455850,3,2.25,1820,6000,1.0,0,0,4,7,1120,700,1964,0,98108,47.5684,-122.3,1970,6232,455.0,0.5625,5.25,291.2,0.36
853000261,20140619T000000,197500,3,1.0,1330,5412,2.0,0,0,5,7,1330,0,1905,0,98022,47.2053,-121.993,1710,10825,332.5,0.25,4.0,266.0,0.2
7974200822,20140530T000000,750000,4,2.75,2600,4674,1.0,0,0,3,8,1560,1040,1976,0,98115,47.6782,-122.286,2600,6099,520.0,0.55,6.75,335.48387096774195,0.3548387096774194
8886000005,20150309T000000,649000,2,2.75,2090,23962,2.0,0,3,4,8,2090,0,1988,0,98070,47.4145,-122.44,1820,32340,696.6666666666666,0.9166666666666666,4.75,363.4782608695652,0.4782608695652174
2621750110,20141223T000000,334950,4,2.5,2190,7000,2.0,0,0,3,8,2190,0,1997,0,98042,47.3718,-122.109,2040,7700,438.0,0.5,6.5,292.0,0.3333333333333333
223039229,20140902T000000,787500,2,2.5,2390,6928,2.0,0,3,4,8,1810,580,1949,1982,98146,47.5101,-122.391,2390,12852,796.6666666666666,0.8333333333333334,4.5,434.54545454545456,0.45454545454545453
7689600215,20141017T000000,202500,3,1.0,1120,8576,1.0,0,0,3,6,1120,0,1943,0,98178,47.4896,-122.248,1050,8812,280.0,0.25,4.0,224.0,0.2
6192400400,20140728T000000,775000,4,2.5,3090,7112,2.0,0,0,3,9,3090,0,2001,0,98052,47.705,-122.118,3050,6000,618.0,0.5,6.5,412.0,0.3333333333333333
6821101275,20140821T000000,478000,2,1.75,1960,6000,1.0,0,0,4,7,980,980,1904,0,98199,47.6531,-122.401,1650,6000,653.3333333333334,0.5833333333333334,3.75,412.63157894736844,0.3684210526315789
4181200540,20140728T000000,269800,4,2.75,1830,3420,2.0,0,0,3,8,1830,0,2012,0,98198,47.366,-122.308,1813,3420,366.0,0.55,6.75,236.1290322580645,0.3548387096774194
9285800180,20140626T000000,900000,4,3.5,3370,5000,2.0,0,2,3,8,2470,900,2008,0,98126,47.5714,-122.38,1820,5000,674.0,0.7,7.5,396.47058823529414,0.4117647058823529
4037400430,20141015T000000,478000,4,2.0,1690,8208,1.0,0,0,4,7,1210,480,1958,0,98008,47.6052,-122.126,1620,8496,338.0,0.4,6.0,241.42857142857142,0.2857142857142857
625049286,20140815T000000,640000,3,1.0,1530,4944,1.0,0,0,3,7,1530,0,1950,0,98103,47.6857,-122.341,1500,4944,382.5,0.25,4.0,306.0,0.2
1219000473,20150323T000000,371000,3,1.75,1570,15330,1.0,0,0,3,7,1080,490,1956,0,98166,47.4608,-122.34,1250,13330,392.5,0.4375,4.75,273.04347826086956,0.30434782608695654
2123039032,20141027T000000,369900,1,0.75,760,10079,1.0,1,4,5,5,760,0,1936,0,98070,47.4683,-122.438,1230,14267,380.0,0.375,1.75,276.3636363636364,0.2727272727272727
7129303970,20150304T000000,239950,2,1.0,1280,5500,1.0,0,0,3,7,1280,0,1949,0,98118,47.5179,-122.264,1270,5500,426.6666666666667,0.3333333333333333,3.0,320.0,0.25
2143700406,20141211T000000,300000,3,2.25,2000,7560,1.0,0,0,3,7,1400,600,1979,0,98055,47.4798,-122.228,2040,6949,500.0,0.5625,5.25,320.0,0.36
4024101990,20150205T000000,485000,3,2.25,2090,7450,1.0,0,0,3,7,1350,740,1978,0,98155,47.7598,-122.303,1740,7644,522.5,0.5625,5.25,334.4,0.36
8651520160,20140707T000000,645000,4,2.5,2690,18653,2.0,0,0,3,8,2690,0,1985,0,98074,47.6449,-122.059,2230,9744,538.0,0.5,6.5,358.6666666666667,0.3333333333333333
2767704682,20150408T000000,482000,2,1.5,1300,1229,2.0,0,0,3,8,1160,140,2000,0,98107,47.6727,-122.375,1430,1255,433.3333333333333,0.5,3.5,288.8888888888889,0.3333333333333333
7853430690,20150127T000000,572800,3,2.5,3310,4682,2.0,0,0,3,9,2380,930,2015,0,98065,47.5201,-121.885,2660,5166,827.5,0.625,5.5,509.2307692307692,0.38461538461538464
5608000840,20140724T000000,905000,4,2.5,3520,12193,2.0,0,0,4,10,3520,0,1993,0,98027,47.5535,-122.095,3470,11318,704.0,0.5,6.5,469.3333333333333,0.3333333333333333
2997800090,20150406T000000,575000,3,1.0,1220,5652,1.0,0,0,3,6,1220,0,1905,0,98116,47.5767,-122.408,1490,2467,305.0,0.25,4.0,244.0,0.2
3629921240,20140728T000000,970000,4,4.5,3890,5906,2.0,0,3,3,11,3060,830,2004,0,98029,47.5426,-121.995,4170,6052,778.0,0.9,8.5,409.4736842105263,0.47368421052631576
5468000180,20150305T000000,244950,4,2.5,1790,19177,1.0,0,0,4,7,1790,0,1966,0,98030,47.3617,-122.172,1760,11726,358.0,0.5,6.5,238.66666666666666,0.3333333333333333
8857320030,20141107T000000,515000,3,2.0,1810,2738,2.0,0,0,4,9,1810,0,1979,0,98008,47.6112,-122.115,1760,2754,452.5,0.5,5.0,301.6666666666667,0.3333333333333333
7979900215,20140611T000000,381000,3,1.5,1460,11407,1.0,0,0,3,7,1460,0,1954,0,98155,47.746,-122.294,1470,11407,365.0,0.375,4.5,265.45454545454544,0.2727272727272727
4473400045,20140826T000000,535000,3,2.0,2040,5600,1.0,0,1,5,7,1120,920,1954,0,98144,47.5959,-122.293,2120,4958,510.0,0.5,5.0,340.0,0.3333333333333333
1561910190,20140627T000000,399950,3,2.5,2570,10431,2.0,0,0,3,9,2570,0,1989,0,98031,47.4188,-122.213,2590,10078,642.5,0.625,5.5,395.38461538461536,0.38461538461538464
109000040,20150316T000000,305000,3,1.75,1460,7862,1.0,0,0,3,7,1460,0,1965,0,98155,47.7755,-122.299,2200,9293,365.0,0.4375,4.75,253.91304347826087,0.30434782608695654
6669150790,20140731T000000,265000,3,2.25,1840,6750,1.0,0,0,4,7,1270,570,1980,0,98031,47.4075,-122.172,1750,7004,460.0,0.5625,5.25,294.4,0.36
7379700051,20150410T000000,375000,3,1.75,1590,14766,1.0,0,0,3,8,1590,0,1963,0,98007,47.5902,-122.147,2040,10190,397.5,0.4375,4.75,276.5217391304348,0.30434782608695654
8019700010,20141010T000000,489950,3,1.75,2480,10804,1.0,0,0,3,8,1800,680,1976,0,98177,47.7721,-122.367,2480,10400,620.0,0.4375,4.75,431.30434782608694,0.30434782608695654
2895600680,20140707T000000,335950,2,1.5,800,5192,1.0,0,0,5,7,800,0,1951,0,98146,47.5119,-122.386,1190,5320,266.6666666666667,0.5,3.5,177.77777777777777,0.3333333333333333
1561750040,20141224T000000,1375000,5,4.5,4350,13405,2.0,0,0,3,11,4350,0,2014,0,98074,47.6018,-122.06,3990,7208,725.0,0.75,9.5,414.2857142857143,0.42857142857142855
5469502170,20150414T000000,459950,4,2.0,2760,21465,1.0,0,0,4,9,2120,640,1979,0,98042,47.3818,-122.165,2550,13144,552.0,0.4,6.0,394.2857142857143,0.2857142857142857
2619950060,20140909T000000,465000,5,4.0,3210,7200,2.0,0,0,3,8,2410,800,2011,0,98019,47.7329,-121.966,2750,7200,535.0,0.6666666666666666,9.0,321.0,0.4
2421059036,20150415T000000,495000,3,2.5,2577,156816,2.0,0,0,3,8,2577,0,2000,0,98092,47.2935,-122.108,2090,156816,644.25,0.625,5.5,396.46153846153845,0.38461538461538464
3253500160,20141120T000000,317625,3,2.75,2770,3809,1.5,0,0,5,7,1770,1000,1925,0,98144,47.5747,-122.304,1440,4000,692.5,0.6875,5.75,410.3703703703704,0.4074074074074074
8732130680,20141027T000000,210000,3,2.25,2140,9775,1.0,0,0,4,7,1470,670,1978,0,98023,47.306,-122.379,2050,8625,535.0,0.5625,5.25,342.4,0.36
3876590420,20140624T000000,350000,4,3.0,2560,5606,2.0,0,0,3,9,2560,0,2004,0,98092,47.3274,-122.178,2667,7334,512.0,0.6,7.0,320.0,0.375
3179102305,20140717T000000,580000,3,1.75,2100,6874,1.0,0,0,3,7,1300,800,1943,0,98115,47.6724,-122.279,2220,5912,525.0,0.4375,4.75,365.2173913043478,0.30434782608695654
4058801310,20141009T000000,287000,2,1.0,930,6900,1.0,0,2,3,7,930,0,1952,0,98178,47.506,-122.242,1910,7194,310.0,0.3333333333333333,3.0,232.5,0.25
9414500230,20141022T000000,440000,3,2.25,1760,10835,1.0,0,0,4,8,1290,470,1976,0,98027,47.522,-122.048,2050,10488,440.0,0.5625,5.25,281.6,0.36
